id,type,log,stack,tags,stamp,trace,reference,microtime,context,user_id
4cacf233-9bdc-4151-9952-8b88fa9ef902,info,Resolved language [] for current user [marek.hanzal@x32.cz]; default [null].,,"",2022-02-14 06:08:14.0,e4c279c8-dbbc-406f-839a-e80610e04ba1,a87228ae-65f3-48aa-bd49-f0d22d8a95ed,1644818894.661583,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4cadc171-6389-4d0f-8745-7347ab9369d9,info,Running job [90089e21-c5ef-46c3-80af-327d82390aec],,job,2022-02-14 06:00:27.0,4c83e1aa-7da9-47b7-878d-7f6cddc81407,a3a05228-9ef0-4f25-bf68-945c504149b6,1644818427.879905,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4ccbbece-458c-445d-b083-d9467862b027,info,Job (probably) running [yes] [pid: 53]. Executor finished ['/usr/local/bin/php' '/var/www/cli.php' 'job' '--trace=c252bcb9-9de9-4963-9281-f086660ad5c5' '--user=ef1bb964-8099-4d5d-9484-d4d8174c6c33' 'b93fa7a2-9322-4a54-86e3-07d4dff85765'].,,job,2022-02-15 11:36:17.0,c252bcb9-9de9-4963-9281-f086660ad5c5,,1644924977.089562,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4ce977fb-7433-4092-ab88-94e5797ec3a0,info,PHP executable [/usr/local/bin/php].,,job,2022-02-17 11:11:38.0,49fc850d-2387-4229-8a62-ce09d6882385,,1645096298.034609,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4d4594e9-5450-46a5-ad0e-a8c141032b33,debug,Image loaded,,Edde\Image\ImageService,2022-02-14 10:27:11.0,67ea6972-ed7f-4f84-8b18-8ee471892ef6,70ceafa1-60b2-45ef-8eaf-9a4c5f96ae48,1644834431.883896,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4d4ffbc5-fb7a-4f51-b755-05f98287a7dd,error,Call to undefined method Edde\Tag\Repository\TagRepository::requireByCodeGroup(),,"",2022-02-15 14:43:42.0,08699002-c9a1-46f6-8982-3ed67a5133dd,61026d40-b52c-42af-b749-44dc17b05d8a,1644936222.800453,"{""context"":{""index"":""00000004"",""source"":{""name"":""VTC6"",""drain"":""30"",""type"":""18650"",""voltage"":""3.7"",""vendor"":""Sony""},""item"":{""vendor"":""Sony"",""name"":""VTC6"",""voltage"":""3.7"",""drain"":""30"",""type"":""18650""}}}",cefce5d6-ebbc-42be-b135-0e4c713da34a
4d5876e0-f610-461b-a8db-c777eedb7f33,info,"Job successfully finished, setting job done.",,job,2022-02-16 19:58:07.0,d786552e-1d40-4112-9e4d-9d5d032e2bb0,394daa65-6a15-4b8f-9cb1-7319a77a6ee2,1645041487.503738,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4d7abe42-4f5f-4da1-92f9-3490c6f7b2b3,info,Finished.,,job,2022-02-27 01:03:37.0,d89e94be-49d4-48a6-b8d0-a1f9b5c4a468,603a8588-7162-40b1-ba6e-35b62190b369,1645923817.442254,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4d7d3d1a-f8a9-4bf2-8b78-d3c840e52c5c,info,Running job [f00051a7-1486-4619-97c6-3ce191357b02],,job,2022-02-22 09:16:14.0,35dabdbc-7d38-48ce-ada2-476703589918,eb2788d0-a1ff-41f7-8ad8-5246afa59488,1645521374.728579,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4db21df2-afd0-40f9-af3f-34da55c1692d,debug,Image saved to [/var/www/.data/files/2c566249/3c5c/46a9/ab9a/9917bae78759/2c566249-3c5c-46a9-ab9a-9917bae78759].,,Edde\Image\ImageService,2022-02-17 11:11:42.0,e642c796-5b75-4489-9896-d27eb5a12a48,49fc850d-2387-4229-8a62-ce09d6882385,1645096302.322109,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4dbd37d4-8927-4221-8b77-68fbe3fb3e12,info,Running job [22aed83e-1884-420c-b741-192d47077c73],,job,2022-02-15 11:36:23.0,9de72b56-5bcc-4591-a412-e4b77c76a5e8,580fe29a-e86b-48e3-845a-c03977594771,1644924983.039413,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4df6b9c1-cecf-43e3-92fa-df549a4d8648,info,Executing background job for [Edde\Excel\ExcelImportService] in [Edde\Job\CliJobExecutor].,,job,2022-02-15 17:58:19.0,501199a7-d3b3-40e8-ae93-8b3422679245,,1644947899.922711,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4dfda180-d62a-4643-9e96-b4730d73e1e7,debug,Image loaded,,Edde\Image\ImageService,2022-02-14 06:36:28.0,db1e8b4b-68dc-4f6a-9007-71067e68dcdb,d6934765-5f91-4a55-9179-f71094c943c2,1644820588.294771,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4e19605f-ec66-47d2-aa06-3184ec62d3ff,info,Running job [036b89ad-f6d4-4e2a-b99f-a660b1a847eb],,job,2022-02-14 06:33:14.0,3e5818a8-08eb-48fd-ac25-57b0eaaaa92e,ad14b58c-c7dd-4472-bc3a-8a3b30e19c25,1644820394.178661,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4e2df3c8-29de-4da5-897f-14ec5d2b5a0b,info,"Executing job service [PuffSmith\Updater\UpdaterJobService], user id [cefce5d6-ebbc-42be-b135-0e4c713da34a].",,job,2022-02-16 20:30:28.0,8d706483-7e82-4169-b8dc-aff5709e8cdf,2b531485-9973-4641-8bbd-8578e539f037,1645043428.969829,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
4e2ebeaa-48b1-4ff6-a392-21962bd034b1,info,New job [d40ef801-d2a9-4039-b71a-0a2a5615dd01].,,job,2022-02-14 14:14:06.0,48c042aa-0101-4496-a360-91798b7dc8aa,,1644848046.661159,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4e4c746f-b848-4298-a771-b1ad0daa4562,info,Job (probably) running [yes] [pid: 69]. Executor finished ['/usr/local/bin/php' '/var/www/cli.php' 'job' '--trace=ad14b58c-c7dd-4472-bc3a-8a3b30e19c25' '--user=ef1bb964-8099-4d5d-9484-d4d8174c6c33' '036b89ad-f6d4-4e2a-b99f-a660b1a847eb'].,,job,2022-02-14 06:33:13.0,ad14b58c-c7dd-4472-bc3a-8a3b30e19c25,edba252d-0cea-4e52-84ad-a0ac675317a9,1644820393.585632,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4e5a18ac-7781-488a-9580-73e69ffe8a3a,info,Job (probably) running [yes] [pid: 63]. Executor finished ['/usr/local/bin/php' '/var/www/cli.php' 'job' '--trace=34e92412-c93a-43ef-a3b8-163b52b2ead6' '--user=ef1bb964-8099-4d5d-9484-d4d8174c6c33' 'f481fe90-5387-4ec6-8d90-55c5dfbb92c4'].,,job,2022-03-11 22:36:30.0,34e92412-c93a-43ef-a3b8-163b52b2ead6,,1647038190.606321,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4ec58a59-fbae-4cae-a21b-338cddae5555,info,"Job successfully finished, setting job done.",,job,2022-02-16 01:02:10.0,72db6576-7c3e-4ab9-b0c3-ba30845e7786,fee7a2e8-4f5a-4f04-8b6c-c9730c627d2a,1644973330.93489,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4eca81df-49db-46d7-8c3e-5b18cbbc5b3e,debug,Starting [Edde\Job\Command\JobExecutorCommand]; job uuid [5d37efe3-353f-49cc-a959-0e57198ce8a1],,job,2022-02-14 10:26:52.0,5176e59c-6b55-4285-858c-d99df6b2e39f,fdd0e459-bb0e-43d1-9d64-51099be278db,1644834412.973787,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4edaef7e-fed8-4913-b38d-00451fd2fe60,info,"Executing job service [Edde\File\FileGcService], user id [ef1bb964-8099-4d5d-9484-d4d8174c6c33].",,job,2022-02-14 06:34:01.0,a066d925-8b46-4f2a-82a2-034e54c75c07,f213bceb-7a55-44fd-bd0e-316df3d205c1,1644820441.65802,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4f047730-3617-4be4-81ee-b8b11a7ba2a7,info,New job [2a31c6f2-5efa-450f-9b1c-e08bf44a8f21].,,job,2022-02-17 10:53:58.0,39e7fa58-6d29-4a56-b3f9-4db8814a8499,,1645095238.318576,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4f04b991-3b81-43a9-9b2c-00a0f419a40c,info,"Job successfully finished, setting job done.",,job,2022-02-18 12:53:40.0,b232460b-64df-4d46-9c5c-a2fa13627434,296d37c7-9d59-45e4-a4d2-6d765d8820c8,1645188820.664619,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4f0a682c-ca5b-4b4b-9e76-61492c3b447a,debug,Starting [Edde\Job\Command\JobExecutorCommand]; job uuid [1cd1e1e9-bfb3-4f8b-a585-ded3084cb4e6],,job,2022-02-14 06:24:26.0,e6514a68-b35e-465c-b564-6779aecd3411,6e890d18-53ff-41de-9407-b28d65947b77,1644819866.872618,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4f163288-2795-4da8-a2ad-f5b58b8ff27e,debug,Starting [Edde\Job\Command\JobExecutorCommand]; job uuid [6fc4c1ee-4d14-4543-b7e7-f63ee4b5293e],,job,2022-03-10 08:35:12.0,5cd25a8f-94a4-4da1-b16e-6d6cab1b53f8,0c87d80e-27ec-41dd-8aeb-c839bdda8215,1646901312.486219,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4f52666e-ae2d-49d5-8079-e49389aaa395,debug,Starting [Edde\Job\Command\JobExecutorCommand]; job uuid [567a69b5-1a90-4ebb-a2b5-86873044b4e8],,job,2022-02-17 11:50:44.0,9658bb28-7b15-435e-a542-0cb9494024fa,769c01b1-621c-4ee1-b9e5-4e60e8c9ef7b,1645098644.35813,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4f97858e-1a27-4167-b174-44dc303a5aa3,info,Executing background job for [PuffSmith\Updater\UpdaterJobService] in [Edde\Job\CliJobExecutor].,,job,2022-02-22 10:26:58.0,3efd68d9-d952-49f8-a799-08f067c2a838,,1645525618.766496,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4f9a05ac-d5d9-4948-b6cf-67417712080b,debug,Imagick available yes,,Edde\Image\ImageService,2022-02-14 10:26:49.0,fdd0e459-bb0e-43d1-9d64-51099be278db,bb49c6ee-e25b-4cd2-be51-639430d59631,1644834409.414242,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4fbbf83e-791a-4a3f-97c8-a6a2233451b2,info,"Job successfully finished, setting job done.",,job,2022-02-14 06:33:35.0,af0cd90c-4b93-4a08-afdb-394b422fea63,28780931-3313-4cb0-ba4b-54f244b92adb,1644820415.298271,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4fc12e20-eb1a-4628-aa35-890418071780,info,Resolved language [] for current user [marek.hanzal@x32.cz]; default [null].,,"",2022-02-14 06:34:42.0,5469e728-abb4-450b-82e2-066edd6688d7,13a6a210-f351-40fa-9ece-62793e0dc215,1644820482.884316,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4fc76667-6fae-421f-849d-3016fb9d2c53,debug,"Done, time to go.",,Edde\Image\ImageJobService,2022-02-18 12:53:40.0,b232460b-64df-4d46-9c5c-a2fa13627434,296d37c7-9d59-45e4-a4d2-6d765d8820c8,1645188820.562429,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
4fdc31ee-efe3-4934-b456-063b0c3593a2,info,Job (probably) running [yes] [pid: 75]. Executor finished ['/usr/local/bin/php' '/var/www/cli.php' 'job' '--trace=08013538-3aec-4527-9569-a443f1cb02bb' '--user=cefce5d6-ebbc-42be-b135-0e4c713da34a' '00c10573-8b0d-4c96-9a70-ffa7ac0b5e6d'].,,job,2022-02-14 01:15:55.0,08013538-3aec-4527-9569-a443f1cb02bb,,1644801355.376056,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
5000ad23-d3af-4b32-a896-303f223005c1,debug,Success of [Edde\Job\Command\JobExecutorCommand],,job,2022-02-14 01:25:42.0,43d91f1f-f686-4307-9d7a-7a2e16f57dd1,08013538-3aec-4527-9569-a443f1cb02bb,1644801942.712054,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
500ac286-4f87-4b08-8939-1410b8468cdf,info,PHP executable [/usr/local/bin/php].,,job,2022-02-20 00:54:02.0,05c9dc4e-9eb8-46de-99f6-624d154b2770,,1645318442.617636,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
50137d3e-bdb7-432e-8f48-6eaa70f1f6dd,debug,Starting [Edde\Job\Command\JobExecutorCommand]; job uuid [146b31c0-045f-49cf-8791-1c72f60d35b3],,job,2022-02-16 20:30:28.0,8d706483-7e82-4169-b8dc-aff5709e8cdf,2b531485-9973-4641-8bbd-8578e539f037,1645043428.964187,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
50236f07-b6fe-459a-a7bb-f632a7413367,debug,"Refreshed ""original"" file.",,Edde\Image\ImageJobService,2022-02-14 06:34:00.0,f213bceb-7a55-44fd-bd0e-316df3d205c1,19160d8c-fc6b-418b-a0c7-77ccc1f7f6e6,1644820440.207607,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
5077f9dd-7774-4dc6-91fd-31183605391f,debug,Conversion of successful [/var/www/.data/files/e7927a7c/8de4/4595/ae0e/d0d2bf7ea4ef/e7927a7c-8de4-4595-ae0e-d0d2bf7ea4ef] (f70bf55c-5f4b-4de4-ae28-f8201cc7497e).,,Edde\Image\ImageJobService,2022-02-14 06:33:31.0,28780931-3313-4cb0-ba4b-54f244b92adb,22b63bd0-7889-496d-9fc6-1f8a355eb19d,1644820411.461785,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
50eefe39-3fea-40e2-8969-def291452b1b,debug,Searching for PHP bin (php-cli) in [/usr/local/bin].,,"",2022-03-07 10:56:58.0,d5a0cb8b-a9cc-4696-b576-da323502a44a,,1646650618.275233,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
5120960a-16d6-484c-b88a-6aeefca2cd29,info,"Job successfully finished, setting job done.",,job,2022-02-14 06:29:58.0,e2bec227-c5c7-4148-b947-476878bbb783,01329864-2527-4164-90c5-60ea5087910f,1644820198.717806,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
512233e0-153c-44aa-94bf-de4b8c43ad79,info,PHP executable [/usr/local/bin/php].,,job,2022-02-16 09:28:16.0,e40e8610-c777-4c28-880a-d60fc4663512,,1645003696.033397,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
513cfb3d-c8a2-448f-bf40-e5543e1e9c60,info,"Job successfully finished, setting job done.",,job,2022-02-14 06:08:14.0,e4c279c8-dbbc-406f-839a-e80610e04ba1,a87228ae-65f3-48aa-bd49-f0d22d8a95ed,1644818894.710704,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
514605ac-9969-409c-8cd1-191a061dcf98,info,"Executing job service [Edde\Image\ImageJobService], user id [ef1bb964-8099-4d5d-9484-d4d8174c6c33].",,job,2022-02-14 10:26:16.0,dd3b1b15-96a2-4927-a319-56259dea2f17,5d17d29a-1cc5-48f6-9a53-e6a1033e7d9b,1644834376.546934,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
514c7ded-4512-4af9-99be-3d4d74c04968,debug,Starting [Edde\Job\Command\JobExecutorCommand]; job uuid [036b89ad-f6d4-4e2a-b99f-a660b1a847eb],,job,2022-02-14 06:33:14.0,3e5818a8-08eb-48fd-ac25-57b0eaaaa92e,ad14b58c-c7dd-4472-bc3a-8a3b30e19c25,1644820394.171603,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
5156392f-6bf7-490e-aaad-b16bf06b8125,debug,Imagick available yes,,Edde\Image\ImageService,2022-02-14 06:34:24.0,d070d1e3-15e0-4e64-a06c-136d4f99bbd4,c0832aa5-2337-4707-bdd1-3b3a2b352bcd,1644820464.914826,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
51565bc8-25a4-4839-b117-61f3f7671e40,info,"Job successfully finished, setting job done.",,job,2022-02-14 10:27:15.0,67ea6972-ed7f-4f84-8b18-8ee471892ef6,70ceafa1-60b2-45ef-8eaf-9a4c5f96ae48,1644834435.850623,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
517347ae-f5ef-4011-98b3-b01a1436d556,debug,Success of [Edde\Job\Command\JobExecutorCommand],,job,2022-02-22 10:46:07.0,07e72baa-9558-47b4-ba7b-92f418731c1d,d05120a1-2ea0-4eda-981f-0cceccbe33f6,1645526767.449614,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
5179e3fb-3d3a-4ab2-8f43-8dd73eb89265,debug,Found [1] images to process,,Edde\Image\ImageJobService,2022-02-17 10:55:50.0,dab35137-248b-4bb8-81f0-89080f3ada0a,c8ed542e-88fa-4118-a1dc-b7fdb4554a45,1645095350.336158,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
51819fd7-8e23-4df8-a2c0-aab42d53615a,debug,Image saved to [/var/www/.data/files/04abe996/7776/4584/9fc4/8f8151941fc5/04abe996-7776-4584-9fc4-8f8151941fc5].,,Edde\Image\ImageService,2022-02-14 10:26:17.0,dd3b1b15-96a2-4927-a319-56259dea2f17,5d17d29a-1cc5-48f6-9a53-e6a1033e7d9b,1644834377.522992,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
5183b428-476e-462b-9736-297728da94c1,info,Job (probably) running [yes] [pid: 33]. Executor finished ['/usr/local/bin/php' '/var/www/cli.php' 'job' '--trace=52217142-b8af-499d-ba1b-fc6e64e27262' '--user=41e6a934-d768-449a-a5f6-88939c968ff8' '2f23666d-9652-4574-b7cb-b37fd53a12ea'].,,job,2022-02-14 02:52:23.0,52217142-b8af-499d-ba1b-fc6e64e27262,,1644807143.524383,null,41e6a934-d768-449a-a5f6-88939c968ff8
518c39fa-812a-4389-8fac-081f583d0793,debug,"Created ""preview"" file [/var/www/.data/files/5b2fabe0/a4a0/41a6/b396/c848541381be/5b2fabe0-a4a0-41a6-b396-c848541381be].",,Edde\Image\ImageJobService,2022-02-14 06:33:33.0,28780931-3313-4cb0-ba4b-54f244b92adb,22b63bd0-7889-496d-9fc6-1f8a355eb19d,1644820413.760151,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
518ff7ac-eca9-4c43-abe4-5ce2940a5ae3,info,"Executing job service [Edde\Excel\ExcelImportService], user id [ef1bb964-8099-4d5d-9484-d4d8174c6c33].",,job,2022-02-15 21:54:55.0,41056a28-d14b-4896-bcdc-7d11a85da570,af7672dd-ce95-4a93-8f08-6649a7c51ab2,1644962095.322722,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
51c2e8bf-c134-4a30-b6f7-6a691d39caf9,info,Job (probably) running [yes] [pid: 156]. Executor finished ['/usr/local/bin/php' '/var/www/cli.php' 'job' '--trace=9658bb28-7b15-435e-a542-0cb9494024fa' '--user=ef1bb964-8099-4d5d-9484-d4d8174c6c33' '809387c3-8392-4891-9a5c-25f2b639a736'].,,job,2022-02-17 11:50:49.0,9658bb28-7b15-435e-a542-0cb9494024fa,769c01b1-621c-4ee1-b9e5-4e60e8c9ef7b,1645098649.717403,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
51dd227a-1d27-4204-aaf9-a348530970f5,debug,Starting [Edde\Job\Command\JobExecutorCommand]; job uuid [b0a304d2-55a0-4926-9531-34a1a92ef71f],,job,2022-02-14 10:27:16.0,d6545b5c-d899-49cd-90b9-62acab97fbf0,67ea6972-ed7f-4f84-8b18-8ee471892ef6,1644834436.155733,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
5208cad1-7cc5-437d-9f2b-f05ddfa0a68f,info,Executing background job for [Edde\Image\ImageJobService] in [Edde\Job\CliJobExecutor].,,job,2022-02-14 01:37:30.0,d9993e46-88ca-402f-a21c-a3909f86141b,,1644802650.117638,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
522542a2-f240-403c-a9a2-e5e7d03eddae,info,"Executing job service [Edde\Excel\ExcelImportService], user id [cefce5d6-ebbc-42be-b135-0e4c713da34a].",,job,2022-02-18 21:01:36.0,8b6b22ca-8fb2-4732-9737-bb7afc1b5cd0,c5b90125-12f7-451e-b388-8e500c589593,1645218096.257382,null,cefce5d6-ebbc-42be-b135-0e4c713da34a
5236e873-d57b-45c2-af9b-05cd0424d34d,debug,Success of [Edde\Job\Command\JobExecutorCommand],,job,2022-03-11 22:36:31.0,bad903c0-6a5d-479c-b7dd-a09ceb2bf73f,34e92412-c93a-43ef-a3b8-163b52b2ead6,1647038191.093685,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
5247fe72-bfd8-4087-8a00-94c458c6ac90,error,"Endpoint exception, cache cleared!",,request,2022-02-19 09:17:02.0,cc1784af-8789-4ac1-94f6-1f9d5217228e,,1645262222.384795,null,
52613032-0180-4eb2-bae7-504295534a6d,info,"Executing job service [Edde\File\FileGcService], user id [ef1bb964-8099-4d5d-9484-d4d8174c6c33].",,job,2022-02-14 06:09:47.0,9a319e44-7546-40af-8fa7-f5743145eee3,f64e2685-d58e-4445-8c69-d419bd966d6f,1644818987.543167,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
5269c61b-a615-4107-8d9e-e06de7987727,debug,Image saved to [/var/www/.data/files/f0760f20/8cf0/42d7/818a/47f0929f20fa/f0760f20-8cf0-42d7-818a-47f0929f20fa].,,Edde\Image\ImageService,2022-02-18 12:54:11.0,18d7dfb3-9d96-4513-85e6-9dd66e6a3e43,6fc492db-bf91-43ef-a86d-c3779ffc9a59,1645188851.394883,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
52dfaefa-a399-44d2-913f-0e4b4b6d1d3f,info,Running job [567a69b5-1a90-4ebb-a2b5-86873044b4e8],,job,2022-02-17 11:50:44.0,9658bb28-7b15-435e-a542-0cb9494024fa,769c01b1-621c-4ee1-b9e5-4e60e8c9ef7b,1645098644.361729,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
533031a5-7c28-4c98-ba17-ba22fbd7b42e,debug,"Refreshed ""original"" file.",,Edde\Image\ImageJobService,2022-02-14 06:37:29.0,43df1394-c317-4d60-a7bf-3acc7010ba10,10582e5c-29d2-4da7-b06c-1259e62acf4e,1644820649.484551,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
53439a3e-8e8a-4d4d-a44e-270feb77df78,debug,Image loaded,,Edde\Image\ImageService,2022-02-18 12:53:36.0,b232460b-64df-4d46-9c5c-a2fa13627434,296d37c7-9d59-45e4-a4d2-6d765d8820c8,1645188816.91855,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
535a1f9f-73c7-41b6-9617-508e55c6857b,info,"Executing job service [Edde\File\FileGcService], user id [ef1bb964-8099-4d5d-9484-d4d8174c6c33].",,job,2022-02-14 06:36:31.0,928d596e-52ed-4e7c-9da3-b29ec4fdb51c,db1e8b4b-68dc-4f6a-9007-71067e68dcdb,1644820591.980066,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
53659407-cadc-40a3-82af-a77df8a1ec1e,debug,Found [1] images to process,,Edde\Image\ImageJobService,2022-02-14 06:33:56.0,f213bceb-7a55-44fd-bd0e-316df3d205c1,19160d8c-fc6b-418b-a0c7-77ccc1f7f6e6,1644820436.906505,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
53677734-ac33-45a2-878d-cec6372673bc,info,Job (probably) running [yes] [pid: 51]. Executor finished ['/usr/local/bin/php' '/var/www/cli.php' 'job' '--trace=e2bec227-c5c7-4148-b947-476878bbb783' '--user=ef1bb964-8099-4d5d-9484-d4d8174c6c33' '9f3ab825-fd6d-4534-8dc2-675178a4dbfa'].,,job,2022-02-14 06:29:58.0,e2bec227-c5c7-4148-b947-476878bbb783,01329864-2527-4164-90c5-60ea5087910f,1644820198.694825,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
539af6aa-e6ec-4f14-8434-0d2034124ced,info,Finished.,,job,2022-02-15 17:58:30.0,c8e2b4b3-25ed-4530-9b55-c048d73d4c5b,501199a7-d3b3-40e8-ae93-8b3422679245,1644947910.816987,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
53a2e75e-55b4-4eb3-a0df-a1f30352b690,info,Running job [739c0648-9d73-4d1b-8d52-691c48a7cfac],,job,2022-02-14 06:34:48.0,7e0b937d-72a9-4232-90d8-91701afee58b,5469e728-abb4-450b-82e2-066edd6688d7,1644820488.002209,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
53a3ffd4-0f2b-450e-af7d-a4c958351fec,error,"Endpoint exception, cache cleared!",,request,2022-02-14 07:43:42.0,1865de15-226e-41e2-bbbf-1c17c3f5da7d,,1644824622.468559,null,
53b4f4a1-c5e0-4727-9437-713ad914459b,debug,"Refreshed ""original"" file.",,Edde\Image\ImageJobService,2022-02-17 10:54:01.0,70ca617e-1f6d-48b5-8277-77630a1c62f6,39e7fa58-6d29-4a56-b3f9-4db8814a8499,1645095241.730802,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
53b7a9df-c4f7-4021-aa20-0e19db618855,info,New job [3d91c1e0-12eb-426c-bab2-3f692f4c8380].,,job,2022-03-05 01:34:10.0,bf5225d0-cd25-4475-9275-a879fa8c9d35,,1646444050.362891,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
53bd9e43-8ec5-4c2a-a717-34c21a378c5b,debug,"Resized ""original"" file.",,Edde\Image\ImageJobService,2022-02-17 11:11:41.0,e642c796-5b75-4489-9896-d27eb5a12a48,49fc850d-2387-4229-8a62-ce09d6882385,1645096301.209119,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
53edec4a-fcb8-4c88-9d99-660545dac9fa,debug,Image loaded,,Edde\Image\ImageService,2022-02-14 06:33:58.0,f213bceb-7a55-44fd-bd0e-316df3d205c1,19160d8c-fc6b-418b-a0c7-77ccc1f7f6e6,1644820438.302295,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
5416bedc-0765-4cac-8214-fa9e6a22fecc,info,"Job successfully finished, setting job done.",,job,2022-02-14 05:31:30.0,f74e8ed9-61ee-4e34-acbd-374a8b40ff8c,9098d1e7-19b5-4533-99f7-677f39431eb1,1644816690.997848,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
5424e29b-bf1b-4ab9-8003-335ce9566e77,debug,Searching for PHP bin (php-cli) in [/usr/local/bin].,,"",2022-03-07 09:59:43.0,68a9925e-343e-48c4-9fa2-6a8aa2dcff52,,1646647183.880091,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
544cef04-92a3-4319-902a-8136b17c2d57,info,PHP executable [/usr/local/bin/php].,,job,2022-02-14 19:30:56.0,09962ad1-7ee6-40b8-a297-49948eba32f9,,1644867056.020782,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
544eeb55-8994-4ee6-8b10-24344fbc5f76,debug,Success of [Edde\Job\Command\JobExecutorCommand],,job,2022-02-15 17:58:38.0,358607ed-157e-48dc-b94e-57ed314bc2c4,75e4f6df-d4fc-4688-b99e-77914d90f5f3,1644947918.06835,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
54510ca9-9f64-4413-94d1-909536bf227f,info,Job (probably) running [yes] [pid: 76]. Executor finished ['/usr/local/bin/php' '/var/www/cli.php' 'job' '--trace=22b63bd0-7889-496d-9fc6-1f8a355eb19d' '--user=ef1bb964-8099-4d5d-9484-d4d8174c6c33' 'cb6e3fdb-ea62-43c8-a1ad-209666c34d64'].,,job,2022-02-14 06:33:30.0,22b63bd0-7889-496d-9fc6-1f8a355eb19d,,1644820410.29308,null,ef1bb964-8099-4d5d-9484-d4d8174c6c33
